trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
ASPO1410,14:10:00,14:10:00,ASPO311,47,A.Moro fr. V.Bonn,0,0,
ASPO1410,14:10:00,14:10:00,ASPO312,48,V.le A.Moro V.Cairo,0,0,
ASPO1410,14:11:00,14:11:00,ASPO313,49,V.le A.Moro fr. 511,0,0,
ASPO1410,14:13:00,14:13:00,ASPO314,50,V.le Basa Terranova,0,0,
ASPO1410,14:14:00,14:14:00,ASPO315,51,V.le Basa Eurospin,0,0,
ASPO1410,14:14:00,14:14:00,ASPO316,52,V.le Basa Piscina,0,0,
ASPO1410,14:15:00,14:15:00,ASPO317,53,V.le Basa fr.Eurospin,0,0,
ASPO1410,14:16:00,14:16:00,ASPO366,54,Basa,0,0,
ASPO1410,14:17:00,14:17:00,ASPO391,55,Sa Marinedda,0,0,
ASPO1411,7:30:00,7:30:00,ASPO392,1,Via Della Piazza,0,0,
ASPO1411,7:31:00,7:31:00,ASPO378,2,Via Londra,0,0,
ASPO1411,7:32:00,7:32:00,ASPO377,3,Via Bruxelles,0,0,
ASPO1411,7:33:00,7:33:00,ASPO376,4,Via Bonn,0,0,
ASPO1411,7:33:00,7:33:00,ASPO375,5,V.le A.Moro 409,0,0,
ASPO1411,7:35:00,7:35:00,ASPO361,6,A.Moro fr.popolari,0,0,
ASPO1411,7:36:00,7:36:00,ASPO360,7,V.le A.Moro fr.ENI,0,0,
ASPO1411,7:37:00,7:37:00,ASPO359,8,A.Moro Romagnolo,0,0,
ASPO1411,7:37:00,7:37:00,ASPO358,9,V.le A.Moro fr.252,0,0,
ASPO1411,7:38:00,7:38:00,ASPO357,10,V.le A.Moro 245,0,0,
ASPO1411,7:39:00,7:39:00,ASPO356,11,V.le A.Moro 227,0,0,
ASPO1411,7:40:00,7:40:00,ASPO355,12,Via Sangallo 93,0,0,
ASPO1411,7:41:00,7:41:00,ASPO374,13,Via Sangallo 57,0,0,
ASPO1411,7:42:00,7:42:00,ASPO373,14,Via Sangallo 25,0,0,
ASPO1411,7:42:00,7:42:00,ASPO372,15,Via De Simone 13,0,0,
ASPO1411,7:43:00,7:43:00,ASPO371,16,V.le A.Moro 87,0,0,
ASPO1411,7:44:00,7:44:00,ASPO352,17,A.Moro fr.Ospedale,0,0,
ASPO1411,7:44:00,7:44:00,ASPO351,18,Centro Martini,0,0,
ASPO1411,7:46:00,7:46:00,ASPO101,19,D'Annunzio CC,0,0,
ASPO1411,7:47:00,7:47:00,ASPO102,20,D'Annunzio fr.FS,0,0,
ASPO1411,7:48:00,7:48:00,ASPO103,21,Necropoli S.Simplicio,0,0,
ASPO1411,7:48:00,7:48:00,ASPO104,22,Via San Simplicio,0,0,
ASPO1411,7:49:00,7:49:00,ASPO105,23,Mameli 6,0,0,
ASPO1411,7:50:00,7:50:00,ASPO106,24,Mameli Casermette,0,0,
ASPO1411,7:50:00,7:50:00,ASPO107,25,Via Roma,0,0,
ASPO1411,7:52:00,7:52:00,ASPO108,26,Via Roma p.zzo Pinna,0,0,
ASPO1411,7:54:00,7:54:00,ASPO820,27,Via Lituania Pescheria,0,0,
ASPO1411,7:54:00,7:54:00,ASPO816,28,Via Imperia,0,0,
ASPO1411,7:55:00,7:55:00,ASPO817,29,Via Imperia,0,0,
ASPO1411,7:56:00,7:56:00,ASPO818,30,Via Vicenza SISA,0,0,
ASPO1411,7:58:00,7:58:00,ASPO813,31,Via Vicenza V.Asti,0,0,
ASPO1411,7:58:00,7:58:00,ASPO814,32,Via Venafiorita ex trib.,0,0,
ASPO1411,7:59:00,7:59:00,ASPO815,33,Via Mestre,0,0,
ASPO1411,8:03:00,8:03:00,ASPO825,34,Via Modena V.Parma,0,0,
ASPO1411,8:04:00,8:04:00,ASPO826,35,Via Modena fr. Jesolo,0,0,
ASPO1411,8:05:00,8:05:00,ASPO827,36,Via Modena,0,0,
ASPO1411,8:06:00,8:06:00,ASPO828,37,Sa Marinedda,0,0,
ASPO1411,8:07:00,8:07:00,ASPO893,38,Sa Minda Noa,0,0,
ASPO1412,7:30:00,7:30:00,ASPO392,1,Via Della Piazza,0,0,
ASPO1412,7:31:00,7:31:00,ASPO378,2,Via Londra,0,0,
ASPO1412,7:32:00,7:32:00,ASPO377,3,Via Bruxelles,0,0,
ASPO1412,7:33:00,7:33:00,ASPO376,4,Via Bonn,0,0,
ASPO1412,7:33:00,7:33:00,ASPO375,5,V.le A.Moro 409,0,0,
ASPO1412,7:35:00,7:35:00,ASPO361,6,A.Moro fr.popolari,0,0,
ASPO1412,7:36:00,7:36:00,ASPO360,7,V.le A.Moro fr.ENI,0,0,
ASPO1412,7:37:00,7:37:00,ASPO359,8,A.Moro Romagnolo,0,0,
ASPO1412,7:37:00,7:37:00,ASPO358,9,V.le A.Moro fr.252,0,0,
ASPO1412,7:38:00,7:38:00,ASPO357,10,V.le A.Moro 245,0,0,
ASPO1412,7:39:00,7:39:00,ASPO356,11,V.le A.Moro 227,0,0,
ASPO1412,7:40:00,7:40:00,ASPO355,12,A.Moro 181 bartolo,0,0,
ASPO1412,7:40:00,7:40:00,ASPO354,13,V.le A.Moro 137,0,0,
ASPO1412,7:41:00,7:41:00,ASPO353,14,V.le A.Moro 87,0,0,
ASPO1412,7:42:00,7:42:00,ASPO352,15,A.Moro fr.Ospedale,0,0,
ASPO1412,7:43:00,7:43:00,ASPO351,16,Centro Martini,0,0,
ASPO1412,7:44:00,7:44:00,ASPO101,17,D'Annunzio CC,0,0,
ASPO1412,7:45:00,7:45:00,ASPO102,18,D'Annunzio fr.FS,0,0,
ASPO1412,7:46:00,7:46:00,ASPO103,19,Necropoli S.Simplicio,0,0,
ASPO1412,7:46:00,7:46:00,ASPO104,20,Via San Simplicio,0,0,
ASPO1412,7:47:00,7:47:00,ASPO105,21,Mameli 6,0,0,
ASPO1412,7:48:00,7:48:00,ASPO106,22,Mameli Casermette,0,0,
ASPO1412,7:49:00,7:49:00,ASPO107,23,Via Roma,0,0,
ASPO1412,7:50:00,7:50:00,ASPO108,24,Via Roma p.zzo Pinna,0,0,
ASPO1412,7:52:00,7:52:00,ASPO820,25,Via Lituania Pescheria,0,0,
ASPO1412,7:52:00,7:52:00,ASPO816,26,Via Imperia,0,0,
ASPO1412,7:53:00,7:53:00,ASPO817,27,Via Imperia,0,0,
ASPO1412,7:54:00,7:54:00,ASPO818,28,Via Vicenza SISA,0,0,
ASPO1412,7:56:00,7:56:00,ASPO813,29,Via Vicenza V.Asti,0,0,
ASPO1412,7:56:00,7:56:00,ASPO814,30,Via Venafiorita ex trib.,0,0,
ASPO1412,7:57:00,7:57:00,ASPO815,31,Via Mestre,0,0,
ASPO1412,8:01:00,8:01:00,ASPO825,32,Via Modena V.Parma,0,0,
ASPO1412,8:02:00,8:02:00,ASPO826,33,Via Modena fr. Jesolo,0,0,
ASPO1412,8:03:00,8:03:00,ASPO827,34,Via Modena,0,0,
ASPO1412,8:04:00,8:04:00,ASPO828,35,Sa Marinedda,0,0,
ASPO1412,8:05:00,8:05:00,ASPO893,36,Sa Minda Noa,0,0,
ASPO1413,7:00:00,7:00:00,ASPO501,1,Via Galvani 78,0,0,
ASPO1413,7:01:00,7:01:00,ASPO502,2,Via Galvani fr.F.Noce,0,0,
ASPO1413,7:01:00,7:01:00,ASPO503,3,Via Petta incrocio Piro,0,0,
ASPO1413,7:02:00,7:02:00,ASPO504,4,Via Petta 60,0,0,
ASPO1413,7:02:00,7:02:00,ASPO505,5,San Nicola,0,0,
ASPO1413,7:03:00,7:03:00,ASPO591,6,Via Galvani 12A,0,0,
ASPO1414,7:10:00,7:10:00,ASPO591,1,Via Petta fr. 60,0,0,
ASPO1414,7:10:00,7:10:00,ASPO555,2,Petta Croce Bianca,0,0,
ASPO1414,7:11:00,7:11:00,ASPO554,3,Via Galvani F.Noce,0,0,
ASPO1414,7:12:00,7:12:00,ASPO553,4,Via Galvani fr. 78,0,0,
ASPO1414,7:12:00,7:12:00,ASPO552,5,Via Galvani fr. 14,0,0,
ASPO1414,7:13:00,7:13:00,ASPO551,6,Centro Martini,0,0,
ASPO1414,7:14:00,7:14:00,ASPO101,7,D'Annunzio CC,0,0,
ASPO1414,7:14:00,7:14:00,ASPO102,8,D'Annunzio fr.FS,0,0,
ASPO1414,7:15:00,7:15:00,ASPO103,9,Necropoli S.Simplicio,0,0,
ASPO1414,7:16:00,7:16:00,ASPO104,10,Via San Simplicio,0,0,
ASPO1414,7:17:00,7:17:00,ASPO105,11,Mameli 6,0,0,
ASPO1414,7:18:00,7:18:00,ASPO106,12,Mameli Casermette,0,0,
ASPO1414,7:19:00,7:19:00,ASPO107,13,Via Roma,0,0,
ASPO1414,7:19:00,7:19:00,ASPO108,14,Via Ungheria Nespoli,0,0,
ASPO1414,7:20:00,7:20:00,ASPO801,15,Via Ungheria Nespoli,0,0,
ASPO1414,7:21:00,7:21:00,ASPO802,16,Via Germania 370,0,0,
ASPO1414,7:22:00,7:22:00,ASPO803,17,Via Gran Bretagna,0,0,
ASPO1414,7:22:00,7:22:00,ASPO804,18,La Spezia 2a fr.parco,0,0,
ASPO1414,7:23:00,7:23:00,ASPO807,19,La Spezia 1a fr.parco,0,0,
ASPO1414,7:24:00,7:24:00,ASPO806,20,Campobasso parco,0,0,
ASPO1414,7:25:00,7:25:00,ASPO855,21,Via Messico,0,0,
ASPO1414,7:26:00,7:26:00,ASPO808,22,Via Belluno 55/57,0,0,
ASPO1414,7:26:00,7:26:00,ASPO809,23,Via Faenza 40,0,0,
ASPO1414,7:27:00,7:27:00,ASPO810,24,Via Faenza 78,0,0,
ASPO1414,7:27:00,7:27:00,ASPO811,25,Via Vicenza tecnico,0,0,
ASPO1414,7:28:00,7:28:00,ASPO812,26,Via Vicenza SISA,0,0,
ASPO1414,7:28:00,7:28:00,ASPO813,27,Via Vicenza V.Asti,0,0,
ASPO1414,7:29:00,7:29:00,ASPO814,28,Via Venafiorita ex trib.,0,0,
ASPO1414,7:29:00,7:29:00,ASPO815,29,Via Mestre,0,0,
ASPO1414,7:30:00,7:30:00,ASPO825,30,Poltu Quadu,0,0,
ASPO1414,7:30:00,7:30:00,ASPO892,31,San Nicola,0,0,
ASPO1415,7:40:00,7:40:00,ASPO892,1,Via Venafiorita cimitero,0,0,
ASPO1415,7:42:00,7:42:00,ASPO865,2,V.Venafiorita fr. ex trib.,0,0,
ASPO1415,7:43:00,7:43:00,ASPO864,3,Via Vicenza fr. Market,0,0,
ASPO1415,7:43:00,7:43:00,ASPO863,4,V.Vicenza fr. tecnico,0,0,
ASPO1415,7:44:00,7:44:00,ASPO862,5,Via Faenza 49,0,0,
ASPO1415,7:45:00,7:45:00,ASPO861,6,Via Faenza 33,0,0,
ASPO1415,7:45:00,7:45:00,ASPO860,7,Via Belluno 70,0,0,
ASPO1415,7:46:00,7:46:00,ASPO859,8,Via Messico,0,0,
ASPO1415,7:47:00,7:47:00,ASPO858,9,Campobasso fr.parco,0,0,
ASPO1415,7:48:00,7:48:00,ASPO805,10,V.La Spezia 1a parco,0,0,
ASPO1415,7:49:00,7:49:00,ASPO856,11,V.La Spezia 2a parco,0,0,
ASPO1415,7:49:00,7:49:00,ASPO857,12,Via Norvegia,0,0,
ASPO1415,7:50:00,7:50:00,ASPO854,13,Via Messico V.Austria,0,0,
ASPO1415,7:51:00,7:51:00,ASPO853,14,Via Ungheria Nespoli,0,0,
ASPO1415,7:52:00,7:52:00,ASPO852,15,Via Svizzera,0,0,
ASPO1415,7:52:00,7:52:00,ASPO851,16,Lituania fr. pescheria,0,0,
ASPO1415,7:55:00,7:55:00,ASPO866,17,Roma case Popolari,0,0,
ASPO1415,7:56:00,7:56:00,ASPO870,18,Via Roma manconi,0,0,
ASPO1415,7:59:00,7:59:00,ASPO158,19,Mameli fr.Casermette,0,0,
ASPO1415,8:00:00,8:00:00,ASPO157,20,Via Mameli 1,0,0,
ASPO1415,8:01:00,8:01:00,ASPO156,21,Via San Simplicio 6,0,0,
ASPO1415,8:02:00,8:02:00,ASPO155,22,Necropoli S.Simplicio,0,0,
ASPO1415,8:03:00,8:03:00,ASPO154,23,D'Annunzio FS,0,0,
ASPO1415,8:04:00,8:04:00,ASPO153,24,D'Annunzio fr.CC,0,0,
ASPO1415,8:04:00,8:04:00,ASPO152,25,Centro Martini,0,0,
ASPO1415,8:05:00,8:05:00,ASPO151,26,Via Galvani 12A,0,0,
ASPO1415,8:05:00,8:05:00,ASPO501,27,Via Galvani 78,0,0,
ASPO1415,8:07:00,8:07:00,ASPO502,28,Via Galvani fr.F.Noce,0,0,
ASPO1415,8:08:00,8:08:00,ASPO503,29,Via Petta incrocio Piro,0,0,
ASPO1415,8:08:00,8:08:00,ASPO504,30,Via Petta 60,0,0,
ASPO1415,8:08:00,8:08:00,ASPO505,31,Via Bini,0,0,
ASPO1415,8:09:00,8:09:00,ASPO506,32,San Nicola,0,0,
ASPO1415,8:09:00,8:09:00,ASPO591,33,Poltu Quadu,0,0,
ASPO1416,7:20:00,7:20:00,ASPO592,1,V.S.Vittore fr.Chinzana,0,0,
ASPO1416,7:20:00,7:20:00,ASPO575,2,Via San Vittore 4a fer.,0,0,
ASPO1416,7:20:00,7:20:00,ASPO574,3,Via San Vittore,0,0,
ASPO1416,7:21:00,7:21:00,ASPO573,4,Via San Vittore 2a fer.,0,0,
ASPO1416,7:22:00,7:22:00,ASPO572,5,San Vittore Chidonza,0,0,
ASPO1416,7:22:00,7:22:00,ASPO571,6,Plebi fr.V.Abba Fritta,0,0,
ASPO1416,7:23:00,7:23:00,ASPO518,7,Via Plebi Santa Lucia,0,0,
ASPO1416,7:24:00,7:24:00,ASPO519,8,V.Plebi S.Lucia,0,0,
ASPO1416,7:24:00,7:24:00,ASPO520,9,Via Plebi V.Culatolzu,0,0,
ASPO1416,7:24:00,7:24:00,ASPO580,10,Plebi fr. Santa Lucia,0,0,
ASPO1416,7:25:00,7:25:00,ASPO569,11,Plebi Via Abba Fritta,0,0,
ASPO1416,7:26:00,7:26:00,ASPO568,12,San Vittore Sa Istrana,0,0,
ASPO1416,7:26:00,7:26:00,ASPO576,13,Veronese via dei Fiori,0,0,
ASPO1416,7:28:00,7:28:00,ASPO567,14,Veronese fr. Dei Pini,0,0,
ASPO1416,7:28:00,7:28:00,ASPO566,15,Veronese fr.Lamberti,0,0,
ASPO1416,7:29:00,7:29:00,ASPO565,16,Veronese fr.Vignola,0,0,
ASPO1416,7:29:00,7:29:00,ASPO564,17,Veronese fr. Pisano,0,0,
ASPO1416,7:30:00,7:30:00,ASPO563,18,Veronese fr.Gramsci,0,0,
ASPO1416,7:30:00,7:30:00,ASPO562,19,Via Galvani fr. 78,0,0,
ASPO1416,7:31:00,7:31:00,ASPO552,20,Via Galvani fr. 14,0,0,
ASPO1416,7:31:00,7:31:00,ASPO551,21,Centro Martini,0,0,
ASPO1416,7:32:00,7:32:00,ASPO101,22,D'Annunzio CC,0,0,
ASPO1416,7:33:00,7:33:00,ASPO102,23,D'Annunzio fr.FS,0,0,
ASPO1416,7:33:00,7:33:00,ASPO103,24,Necropoli S.Simplicio,0,0,
ASPO1416,7:34:00,7:34:00,ASPO104,25,Via San Simplicio,0,0,
ASPO1416,7:35:00,7:35:00,ASPO105,26,Mameli 6,0,0,
ASPO1416,7:35:00,7:35:00,ASPO106,27,Mameli Casermette,0,0,
ASPO1416,7:36:00,7:36:00,ASPO107,28,Via Roma,0,0,
ASPO1416,7:36:00,7:36:00,ASPO108,29,Vitt. Veneto Cimabue,0,0,
ASPO1416,7:37:00,7:37:00,ASPO664,30,Via Cimabue fr. scuole,0,0,
ASPO1416,7:38:00,7:38:00,ASPO671,31,Cimabue G.D'Arezzo,0,0,
ASPO1416,7:38:00,7:38:00,ASPO672,32,Barcellona fr.Nassiria,0,0,
ASPO1416,7:39:00,7:39:00,ASPO606,33,Via Barcellona V.Caro,0,0,
ASPO1416,7:39:00,7:39:00,ASPO607,34,Barcellona De Santis,0,0,
ASPO1416,7:40:00,7:40:00,ASPO628,35,Barcellona fr.Cambini,0,0,
ASPO1416,7:40:00,7:40:00,ASPO629,36,Barcellona fr.S.Dom.,0,0,
ASPO1416,7:41:00,7:41:00,ASPO630,37,Barcellona fr.S.Pietro,0,0,
ASPO1416,7:41:00,7:41:00,ASPO631,38,Barcellona fr.S.Sev.,0,0,
ASPO1416,7:42:00,7:42:00,ASPO632,39,Barcellona fr.S.Giov.,0,0,
ASPO1416,7:43:00,7:43:00,ASPO633,40,S.Lucia V.San Vittore,0,0,
ASPO1416,7:43:00,7:43:00,ASPO634,41,Santa Lucia V.Pegaso,0,0,
ASPO1416,7:44:00,7:44:00,ASPO635,42,V.S.Lucia 3a fermata,0,0,
ASPO1416,7:44:00,7:44:00,ASPO636,43,V.S.Lucia fr.V.Lattea,0,0,
ASPO1416,7:44:00,7:44:00,ASPO637,44,V.S.Lucia V.Del Grano,0,0,
ASPO1416,7:45:00,7:45:00,ASPO638,45,V.Santa Lucia,0,0,
ASPO1416,7:45:00,7:45:00,ASPO639,46,Santa Mariedda,0,0,
ASPO1416,7:46:00,7:46:00,ASPO692,47,San Vittore,0,0,
ASPO1417,18:20:00,18:20:00,ASPO101,1,D'Annunzio CC,0,0,
ASPO1417,18:21:00,18:21:00,ASPO102,2,D'Annunzio fr.FS,0,0,
ASPO1417,18:22:00,18:22:00,ASPO103,3,Necropoli S.Simplicio,0,0,
ASPO1417,18:22:00,18:22:00,ASPO104,4,Via San Simplicio,0,0,
ASPO1417,18:23:00,18:23:00,ASPO105,5,Mameli 6,0,0,
ASPO1417,18:24:00,18:24:00,ASPO106,6,Mameli Casermette,0,0,
ASPO1417,18:25:00,18:25:00,ASPO107,7,Via Roma,0,0,
ASPO1417,18:25:00,18:25:00,ASPO108,8,Via Redipuglia,0,0,
ASPO1417,18:26:00,18:26:00,ASPO221,9,Piazza Crispi,0,0,
ASPO1417,18:27:00,18:27:00,ASPO222,10,Molo Brin,0,0,
ASPO1417,18:28:00,18:28:00,ASPO224,11,Capitaneria di Porto,0,0,
ASPO1417,18:29:00,18:29:00,ASPO225,12,Porto,0,0,
ASPO1417,18:30:00,18:30:00,ASPO292,13,Centro Martini,0,0,
ASPO1418,7:10:00,7:10:00,ASPO158,1,Mameli fr.Casermette,0,0,
ASPO1418,7:10:00,7:10:00,ASPO157,2,Via Mameli 1,0,0,
ASPO1418,7:11:00,7:11:00,ASPO156,3,V.Vitt. Veneto V.Diaz,0,0,
ASPO1418,7:11:00,7:11:00,ASPO667,4,V.Vitt. Veneto V.Toti,0,0,
ASPO1418,7:12:00,7:12:00,ASPO666,5,Vitt. Veneto Toscana,0,0,
ASPO1418,7:12:00,7:12:00,ASPO665,6,Vitt. Veneto Cimabue,0,0,
ASPO1418,7:13:00,7:13:00,ASPO664,7,Vitt. Veneto fr.VEmilia,0,0,
ASPO1418,7:13:00,7:13:00,ASPO663,8,V.Vitt. Veneto ENI,0,0,
ASPO1418,7:14:00,7:14:00,ASPO662,9,V.Vitt. Veneto 136,0,0,
ASPO1418,7:14:00,7:14:00,ASPO701,10,V.Vitt. Veneto scuola,0,0,
ASPO1418,7:15:00,7:15:00,ASPO702,11,Vitt. Veneto Capuana,0,0,
ASPO1418,7:15:00,7:15:00,ASPO703,12,V.Vitt. Veneto J.Cook,0,0,
ASPO1418,7:17:00,7:17:00,ASPO707,13,SS127 Nieddu trasporti,0,0,
ASPO1418,7:17:00,7:17:00,ASPO708,14,SS127 Via Urano,0,0,
ASPO1418,7:18:00,7:18:00,ASPO709,15,SS127 Rio Saligheddu,0,0,
ASPO1418,7:18:00,7:18:00,ASPO710,16,SS127 fr. Maltanedda,0,0,
ASPO1418,7:19:00,7:19:00,ASPO711,17,SS127 V. Del Nuraghe,0,0,
ASPO1418,7:19:00,7:19:00,ASPO712,18,SS127 V. Lu Caprioni,0,0,
ASPO1418,7:20:00,7:20:00,ASPO713,19,SS127 fr.Monte A.Telti,0,0,
ASPO1418,7:20:00,7:20:00,ASPO714,20,SS127 fr. V.Scalpitta,0,0,
ASPO1418,7:20:00,7:20:00,ASPO731,21,SS127 km 6.2 Caresi,0,0,
ASPO1418,7:21:00,7:21:00,ASPO715,22,SS127 fr. Il Botteghino,0,0,
ASPO1418,7:21:00,7:21:00,ASPO716,23,SS127,0,0,
ASPO1418,7:22:00,7:22:00,ASPO717,24,V.Putzolu SS127,0,0,
ASPO1418,7:22:00,7:22:00,ASPO730,25,Putzolu fr. V.Peditoltu,0,0,
ASPO1418,7:22:00,7:22:00,ASPO718,26,Putzolu St.zo Caprolu,0,0,
ASPO1418,7:23:00,7:23:00,ASPO719,27,Putzolu Rio Caprolu,0,0,
ASPO1418,7:23:00,7:23:00,ASPO720,28,Putzolu fr.Spiegana,0,0,
ASPO1418,7:24:00,7:24:00,ASPO721,29,Putzolu Spiegana,0,0,
ASPO1418,7:25:00,7:25:00,ASPO722,30,Cantoniera Putzolu,0,0,
ASPO1418,7:25:00,7:25:00,ASPO723,31,Caresi,0,0,
ASPO1418,7:26:00,7:26:00,ASPO791,32,Via Roma manconi,0,0,
ASPO1419,7:30:00,7:30:00,ASPO791,1,V.Putzolu Littunedda,0,0,
ASPO1419,7:31:00,7:31:00,ASPO773,2,V.Putzolu Spiegana,0,0,
ASPO1419,7:31:00,7:31:00,ASPO772,3,V.Putzolu Spiegana,0,0,
ASPO1419,7:32:00,7:32:00,ASPO771,4,V.Putzolu Rio Caprolu,0,0,
ASPO1419,7:32:00,7:32:00,ASPO770,5,V.Putzolu fr.Caprolu,0,0,
ASPO1419,7:33:00,7:33:00,ASPO769,6,V.Putzolu V.Peditoltu,0,0,
ASPO1419,7:34:00,7:34:00,ASPO768,7,V.Putzolu,0,0,
ASPO1419,7:34:00,7:34:00,ASPO780,8,SS127 S. Elisabetta,0,0,
ASPO1419,7:35:00,7:35:00,ASPO767,9,SS127 Il Botteghino,0,0,
ASPO1419,7:37:00,7:37:00,ASPO766,10,SS127 km 6.200,0,0,
ASPO1419,7:37:00,7:37:00,ASPO765,11,SS127 St.zu Scalpitta,0,0,
ASPO1419,7:37:00,7:37:00,ASPO781,12,SS127 Monte A Telti,0,0,
ASPO1419,7:38:00,7:38:00,ASPO764,13,SS127 fr.V.Lu Caprioni,0,0,
ASPO1419,7:38:00,7:38:00,ASPO763,14,SS127 fr. Del Nuraghe,0,0,
ASPO1419,7:39:00,7:39:00,ASPO762,15,SS127 Maltanedda,0,0,
ASPO1419,7:39:00,7:39:00,ASPO761,16,SS127 fr. Saligheddu,0,0,
ASPO1419,7:39:00,7:39:00,ASPO760,17,SS127 V. del Satellite,0,0,
ASPO1419,7:40:00,7:40:00,ASPO759,18,SS127,0,0,
ASPO1419,7:41:00,7:41:00,ASPO758,19,Vitt. Veneto fr. J.Cook,0,0,
ASPO1419,7:41:00,7:41:00,ASPO757,20,V.Marco Polo 1a,0,0,
ASPO1419,7:43:00,7:43:00,ASPO755,21,V.Marco Polo Ospitone,0,0,
ASPO1419,7:43:00,7:43:00,ASPO756,22,Vitt. Veneto fr.Capuana,0,0,
ASPO1419,7:46:00,7:46:00,ASPO753,23,Vitt. Veneto fr. scuola,0,0,
ASPO1419,7:47:00,7:47:00,ASPO752,24,Vitt. Veneto Via Apulia,0,0,
ASPO1419,7:47:00,7:47:00,ASPO751,25,V.Vitt. Veneto fr.ENI,0,0,
ASPO1419,7:48:00,7:48:00,ASPO612,26,V.Vitt. Veneto V.Emilia,0,0,
ASPO1419,7:49:00,7:49:00,ASPO613,27,V.Vitt. Veneto A.Adige,0,0,
ASPO1419,7:49:00,7:49:00,ASPO614,28,Via Roma manconi,0,0,
ASPO1419,7:52:00,7:52:00,ASPO158,29,Mameli fr.Casermette,0,0,
ASPO1419,7:53:00,7:53:00,ASPO157,30,Via Mameli 1,0,0,
ASPO1419,7:54:00,7:54:00,ASPO156,31,V.Vitt. Veneto V.Diaz,0,0,
ASPO1419,7:55:00,7:55:00,ASPO667,32,V.Vitt. Veneto V.Toti,0,0,
ASPO1419,7:56:00,7:56:00,ASPO666,33,Vitt. Veneto Toscana,0,0,
ASPO1419,7:57:00,7:57:00,ASPO665,34,Vitt. Veneto Cimabue,0,0,
ASPO1419,7:57:00,7:57:00,ASPO664,35,Vitt. Veneto fr.VEmilia,0,0,
ASPO1419,7:58:00,7:58:00,ASPO663,36,V.Vitt. Veneto ENI,0,0,
ASPO1419,7:58:00,7:58:00,ASPO662,37,V.Vitt. Veneto 136,0,0,
ASPO1419,7:59:00,7:59:00,ASPO701,38,V.Vitt. Veneto scuola,0,0,
ASPO1419,7:59:00,7:59:00,ASPO702,39,Vitt. Veneto Capuana,0,0,
ASPO1419,8:00:00,8:00:00,ASPO703,40,V.M. Polo 1a fermata,0,0,
ASPO1419,8:00:00,8:00:00,ASPO705,41,V.M. Polo Ospitone,0,0,
ASPO1419,8:01:00,8:01:00,ASPO706,42,V.Vitt. Veneto J.Cook,0,0,
ASPO1419,8:03:00,8:03:00,ASPO707,43,SS127 Nieddu trasporti,0,0,
ASPO1419,8:03:00,8:03:00,ASPO708,44,SS127 Via Urano,0,0,
ASPO1419,8:05:00,8:05:00,ASPO709,45,SS127 Rio Saligheddu,0,0,
ASPO1419,8:05:00,8:05:00,ASPO710,46,SS127 fr. Maltanedda,0,0,
ASPO1419,8:05:00,8:05:00,ASPO711,47,SS127 V. Del Nuraghe,0,0,
ASPO1419,8:06:00,8:06:00,ASPO712,48,SS127 V. Lu Caprioni,0,0,
ASPO1419,8:06:00,8:06:00,ASPO713,49,SS127 fr.Monte A.Telti,0,0,
ASPO1419,8:07:00,8:07:00,ASPO714,50,SS127 fr. V.Scalpitta,0,0,
ASPO1419,8:07:00,8:07:00,ASPO731,51,SS127 km 6.2 Caresi,0,0,
ASPO1419,8:07:00,8:07:00,ASPO715,52,SS127 fr. Il Botteghino,0,0,
ASPO1419,8:08:00,8:08:00,ASPO716,53,SS127,0,0,
ASPO1419,8:09:00,8:09:00,ASPO717,54,V.Putzolu SS127,0,0,
ASPO1419,8:09:00,8:09:00,ASPO730,55,Putzolu fr. V.Peditoltu,0,0,
ASPO1419,8:10:00,8:10:00,ASPO718,56,Putzolu St.zo Caprolu,0,0,
ASPO1419,8:11:00,8:11:00,ASPO719,57,Putzolu Rio Caprolu,0,0,
ASPO1419,8:12:00,8:12:00,ASPO720,58,Putzolu fr.Spiegana,0,0,
ASPO1419,8:13:00,8:13:00,ASPO721,59,Putzolu Spiegana,0,0,
ASPO1419,8:13:00,8:13:00,ASPO722,60,Cantoniera Putzolu,0,0,
ASPO1419,8:13:00,8:13:00,ASPO723,61,Caresi,0,0,
ASPO1419,8:14:00,8:14:00,ASPO791,62,Caresi,0,0,
ASPO142,15:00:00,15:00:00,ASPO894,1,Astronauti INPS-INAIL,0,0,
ASPO142,15:00:00,15:00:00,ASPO881,2,SS125 fr. Jazz Hotel,0,0,
ASPO142,15:01:00,15:01:00,ASPO880,3,Via Roma fr. Cimitero,0,0,
ASPO142,15:01:00,15:01:00,ASPO873,4,Via Roma fr. Market,0,0,
ASPO142,15:02:00,15:02:00,ASPO872,5,Via Roma S.Famiglia,0,0,
ASPO142,15:02:00,15:02:00,ASPO871,6,Roma case Popolari,0,0,
ASPO142,15:03:00,15:03:00,ASPO870,7,Via Roma manconi,0,0,
ASPO142,15:04:00,15:04:00,ASPO158,8,Mameli fr.Casermette,0,0,
ASPO142,15:05:00,15:05:00,ASPO157,9,Via Mameli 1,0,0,
ASPO142,15:05:00,15:05:00,ASPO156,10,Via San Simplicio 6,0,0,
ASPO142,15:06:00,15:06:00,ASPO155,11,Necropoli S.Simplicio,0,0,
ASPO142,15:07:00,15:07:00,ASPO154,12,D'Annunzio FS,0,0,
