stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
"1208",,"Kobiljak-trgovina",,45.824197,16.152622,,,0,
"1209",,"Kobiljak 96",,45.821473,16.161516,,,0,
"1210",,"Sesvetski Kraljevec",,45.818073,16.170430,,,0,
"1211",,"Školska",,45.816297,16.176252,,,0,
"1212",,"Put za Cerje",,45.815034,16.181876,,,0,
"1213",,"Sesv.Kraljevec-okr.",,45.813837,16.186704,,,0,
"1214",,"Ivana Granjđe 6",,45.859071,16.158826,,,0,
"1215",,"Šašinovec",,45.854208,16.164026,,,0,
"1216",,"Šašinovec-vatr. dom",,45.849948,16.165286,,,0,
"1217",,"Šijavrh",,45.842336,16.169204,,,0,
"1218",,"Budenec-Stančira",,45.837900,16.174287,,,0,
"1219",,"Budenečka 14",,45.835646,16.178710,,,0,
"1220",,"Cerje",,45.832348,16.189688,,,0,
"1221",,"Drenčec",,45.837708,16.201403,,,0,
"1223",,"Laktec",,45.858211,16.229453,,,0,
"1224",,"Ante Starčevića 45 A",,45.824543,16.096974,,,0,
"1225",,"Sopnička - škola",,45.821846,16.092985,,,0,
"1226",,"Sopnička 37",,45.819283,16.095715,,,0,
"1227",,"Sopnička-kod 10D",,45.817058,16.099184,,,0,
"1228",,"Ranci",,45.793044,16.122379,,,0,
"1229",,"Dumovec",,45.799796,16.151413,,,0,
"1230",,"Sajam Jakuševec",,45.772733,16.018408,,,0,
"1231",,"Ulica Badema",,45.818292,16.064691,,,0,
"1232",,"Zelena tržnica",,45.799833,16.052529,,,0,
"1233",,"Građevinska škola",,45.771547,15.981431,,,0,
"1234",,"Slanovečka cesta",,45.872043,16.056375,,,0,
"1236",,"Glavničica",,45.848995,16.213531,,,0,
"1237",,"Lukoranska",,45.767533,15.956563,,,0,
"1238",,"Utinjska 5",,45.765428,15.962437,,,0,
"1239",,"Čavoglavska",,45.757216,15.965019,,,0,
"1240",,"Mrkšina",,45.758466,15.972799,,,0,
"1241",,"Mrkšina 65-crkva",,45.756134,15.970716,,,0,
"1242",,"Mrkšina 69",,45.753511,15.966866,,,0,
"1243",,"Čehi-nadvožnjak",,45.749480,15.965887,,,0,
"1244",,"Remetinečkih žrtava",,45.750690,15.960235,,,0,
"1245",,"Čorova",,45.746568,15.960202,,,0,
"1246",,"Čehi - društveni dom",,45.742533,15.957608,,,0,
"1247",,"Lucmanova",,45.739801,15.958931,,,0,
"1248",,"Čehi - Bulićeva",,45.736799,15.962942,,,0,
"1250",,"Hrašće-centar",,45.730899,16.004249,,,0,
"1251",,"Arbanasova 44",,45.726066,16.002996,,,0,
"1252",,"Put za G. Lomnicu",,45.716138,15.996166,,,0,
"1253",,"Lomnica, šljunčara",,45.719868,16.019327,,,0,
"1254",,"Lomnica, Deverić. 24",,45.716724,16.018290,,,0,
"1255",,"Lomnica,Stepanska 72",,45.714153,16.016600,,,0,
"1256",,"Lomnica,Step.6 okret",,45.712215,16.020277,,,0,
"1257",,"Lomnica-dom zdravlja",,45.714789,16.023216,,,0,
"1258",,"Lomnica - Odranska 6",,45.712111,16.029208,,,0,
"1259",,"Gradići, K.Tomis. 85",,45.709393,16.036070,,,0,
"1261",,"Gradići društveni d.",,45.704587,16.037833,,,0,
"1262",,"Gradići novo naselje",,45.700805,16.037211,,,0,
"1263",,"Petrovina 6",,45.696254,16.036068,,,0,
"1264",,"Petrovina,društ. dom",,45.692703,16.031370,,,0,
"1265",,"Hrašće, mljekara",,45.735502,16.007751,,,0,
"1266",,"Lukavec-Dolens. d.d.",,45.704652,15.989964,,,0,
"1267",,"Peršinovec",,45.657359,15.973801,,,0,
"1268",,"Peršinovec 72",,45.652487,15.966873,,,0,
"1269",,"Hudobička 36",,45.707262,15.893738,,,0,
"1270",,"Dubranec, spomenik",,45.627089,15.958699,,,0,
"1271",,"Dubranec,vikend nas.",,45.619969,15.960230,,,0,
"1272",,"Dubranec, centar",,45.611777,15.965412,,,0,
"1273",,"Dubranec,put za Gust",,45.606307,15.967354,,,0,
"1274",,"Prvonožina",,45.598572,15.964663,,,0,
"1275",,"Jerebić",,45.587433,15.962943,,,0,
"1276",,"Cerovski - škola",,45.583093,15.953358,,,0,
"1277",,"Cerovski - selo",,45.575343,15.943624,,,0,
"1278",,"Žužić Brdo",,45.567096,15.945470,,,0,
"1286",,"Vukomerić I",,45.620164,15.950546,,,0,
"1287",,"Vukomerić, okretište",,45.615571,15.948520,,,0,
"1288",,"Sisačka-nadv.-sjever",,45.754167,15.962116,,,0,
"1289",,"Gradska-Malomlačka",,45.733807,15.976288,,,0,
"1290",,"Malomlačka-Igrališna",,45.729691,15.976912,,,0,
"1291",,"Malomlačka 30",,45.726599,15.980898,,,0,
"1292",,"Odra-Malomlačka",,45.730030,15.986191,,,0,
"1293",,"Odra-Svetog Izidora",,45.729767,15.993279,,,0,
"1294",,"Odranska - Đačka",,45.731057,15.997587,,,0,
"1295",,"Lukav.-put za Dubra.",,45.702472,15.990187,,,0,
"1296",,"Lukav.-Školska-Lužec",,45.699997,15.997088,,,0,
"1297",,"Kolodvorska 48",,45.713674,16.060689,,,0,
"1298",,"Kolodvorska 76",,45.710761,16.055332,,,0,
"1299",,"Kolodvorska 120",,45.708131,16.051402,,,0,
"1302",,"Malci",,45.716316,16.120687,,,0,
"1303",,"Lazina - kapelica",,45.720476,16.121513,,,0,
"1304",,"Lazina G.-Filipovići",,45.725748,16.125102,,,0,
"1305",,"Lazina",,45.724244,16.136715,,,0,
"1306",,"Lazina Donja",,45.723079,16.139711,,,0,
"1307",,"Ribnica - Kišov Breg",,45.719017,16.143172,,,0,
"1308",,"Brodec - mljekara",,45.717164,16.151376,,,0,
"1310",,"Čička Poljana 67",,45.697659,16.181605,,,0,
"1311",,"Čička Poljana-zadr.",,45.690844,16.181071,,,0,
"1312",,"Čička Poljana-Braco",,45.685833,16.180302,,,0,
"1313",,"Čička Poljana-okret.",,45.674351,16.182997,,,0,
"1314",,"Buševec, igralište",,45.641522,16.115309,,,0,
"1315",,"Buševec, put za Pod.",,45.634262,16.115771,,,0,
"1316",,"Ogulinec",,45.623393,16.125233,,,0,
"1317",,"Vukojevac, okretište",,45.611123,16.136875,,,0,
"1318",,"H. B. Z. - Pleška",,45.722284,16.070228,,,0,
"1320",,"Pleso-društveni dom",,45.730180,16.067232,,,0,
"1321",,"Pleška - P.Zrinskog",,45.726662,16.069890,,,0,
"1322",,"H. B. Z.- Zagrebačka",,45.717520,16.067029,,,0,
"1323",,"Bana J.Jel.-Kolodvor",,45.706338,16.050202,,,0,
"1324",,"Bana J. Jelačića 62",,45.702417,16.058469,,,0,
"1325",,"Josipov.-Kurilovečka",,45.699787,16.066920,,,0,
"1326",,"S. Fabijančića 141",,45.699140,16.073670,,,0,
"1327",,"S. Fabijančića 105",,45.702528,16.074538,,,0,
"1328",,"Novo Čiče - škola",,45.705457,16.118740,,,0,
"1329",,"S. Fabijančića 61",,45.706063,16.075808,,,0,
"1331",,"Ščitarjevo III",,45.773070,16.117173,,,0,
"1333",,"Kalamiri",,45.876528,15.796541,,,0,
"1334",,"Kupljenska",,45.874702,15.795331,,,0,
"1335",,"Trg dr. Tuđmana",,45.869143,15.794230,,,0,
"1337",,"Gajeva",,45.865515,15.793273,,,0,
"1345",,"Miroševečka 137",,45.867799,16.037313,,,0,
"1347",,"Knežija",,45.788100,15.946516,,,0,
"1348",,"Srednjaci - Knežija",,45.791204,15.944862,,,0,
"1350",,"Zrak. tehnička škola",,45.734295,16.070630,,,0,
"1351",,"Oborovo-Brezinska",,45.908678,15.879675,,,0,
"1355",,"Ljubijska-Hrv.Prolj.",,45.827163,16.043975,,,0,
"1363",,"Petrova 116",,45.819850,16.003754,,,0,
"1375",,"Sveučilišna al.",,45.799554,15.970985,,,0,
"1376",,"Zelengaj 53",,45.830901,15.965987,,,0,
"1377",,"Zelengaj,bolnica",,45.826266,15.966330,,,0,
"1383",,"Vikend naselje",,45.660717,15.915632,,,0,
"1384",,"Čakovica",,45.656475,15.912945,,,0,
"1385",,"G.Trpuci,okretište",,45.649788,15.909145,,,0,
"1387",,"Sv. Leopolda Mandića",,45.830229,16.042134,,,0,
"1388",,"Kustošijansk-Krvarić",,45.836606,15.920811,,,0,
"1389",,"Trg Dr. Tuđmana",,45.869650,15.794956,,,0,
"1390",,"Štuglenica",,45.854119,16.081217,,,0,
"1391",,"Senščak II. odvojak",,45.856625,16.079532,,,0,
"1392",,"Senščak I. odvojak",,45.854598,16.078210,,,0,
"1393",,"Novoselečki put",,45.853937,16.081137,,,0,
"1395",,"Glavna",,45.824698,16.131593,,,0,
"1396",,"Letnička",,45.830294,16.132518,,,0,
"1400",,"Trnava I-trgovina",,45.812002,16.060471,,,0,
"1401",,"Ljudevita Posavskog",,45.821595,16.103338,,,0,
"1402",,"Jelkovečka",,45.819434,16.117452,,,0,
"1403",,"Ivice Lovinčića",,45.819008,16.125849,,,0,
"1404",,"Ferde Kocha",,45.818272,16.130006,,,0,
"1405",,"Sel.-Puđak Kate okr.",,45.815817,16.134339,,,0,
"1406",,"Nova cesta",,45.813930,16.119161,,,0,
"1407",,"Pirinova",,45.810315,16.118637,,,0,
"1408",,"Savska - Metro",,45.804713,16.119159,,,0,
"1409",,"Đačka - Nova",,45.735170,15.996581,,,0,
"1411",,"Lukavec - Kanal",,45.707246,15.992783,,,0,
"1412",,"Markuševec",,45.658837,15.964914,,,0,
"1413",,"Turopolj.-Markulini",,45.659898,15.956912,,,0,
"1414",,"Dragonožec-kapela",,45.660786,15.949576,,,0,
"1416",,"Dobrodolska",,45.854354,16.111641,,,0,
"1417",,"Dobrodol-Šimunč.",,45.854660,16.108565,,,0,
"1418",,"Grahovec",,45.858175,16.106968,,,0,
"1419",,"Šiletići",,45.866315,16.097224,,,0,
"1420",,"Mudifai",,45.869946,16.096183,,,0,
"1421",,"Šimunčevec-druš. dom",,45.878182,16.091729,,,0,
"1422",,"Žukčićeva 19",,45.849217,16.082906,,,0,
"1424",,"Mije Haleuša",,45.801563,16.101484,,,0,
"1426",,"Vugrovečka-Vukasi",,45.891684,16.098811,,,0,
"1428",,"Veslačka",,45.788644,15.954967,,,0,
"1464",,"Sarajevsk-Vatikanska",,45.768407,16.005751,,,0,
"1465",,"Sarajevsk-Ukrajinska",,45.773472,16.003828,,,0,
"1466",,"Miroševečka 218",,45.878325,16.033379,,,0,
"1494",,"Slavk.Kolara Teslina",,45.709131,16.066891,,,0,
"1495",,"Tomislavov dom",,45.897850,15.946849,,,0,
"1497",,"S.Kolara-J.Jelačića",,45.708606,16.066571,,,0,
"1501",,"Zelengaj 65",,45.833030,15.965143,,,0,
"1502",,"Tumbri",,45.677554,15.867561,,,0,
"1518",,"D.Mandića-Međašni kl",,45.834445,15.892167,,,0,
"1519",,"D.Mandića-Balun. put",,45.836830,15.888657,,,0,
"1520",,"Letnička - škola",,45.830595,16.135979,,,0,
"1521",,"Leskovec - Primorska",,45.829335,16.142141,,,0,
"1522",,"Popovečka -Leskovec",,45.828565,16.144915,,,0,
"1525",,"Budenečka 34",,45.834716,16.179160,,,0,
"1526",,"Treščak",,45.841361,15.935961,,,0,
"1527",,"Vida Ročića 117",,45.882042,16.028588,,,0,
"1552",,"Kampus fakultet",,45.811220,16.042063,,,0,
"1553",,"Kampus - restoran",,45.813257,16.041561,,,0,
"1554",,"Getaldićeva-Gospića",,45.802677,16.028050,,,0,
"1555",,"Čavićeva-Gospića",,45.801084,16.031744,,,0,
"1557",,"Vrhovec 196",,45.831054,15.948507,,,0,
"1559",,"Kosirnikova-Jelenov.",,45.818773,15.954392,,,0,
"1560",,"Jelenovac 8",,45.823831,15.953187,,,0,
"1561",,"Jelenovac-Šercerova",,45.829761,15.952569,,,0,
"1562",,"Šercerova 84",,45.828147,15.955359,,,0,
"1563",,"Šercerova-Šer.prečac",,45.825698,15.957695,,,0,
"1564",,"Šercerova 31",,45.825201,15.958384,,,0,
"1565",,"Kosirnikova-SRC Jel",,45.821571,15.956238,,,0,
"1567",,"Žensko sedlo",,45.895428,15.940232,,,0,
"1571",,"Radnička 182",,45.794394,16.023307,,,0,
"1615",,"Staro okretište",,45.716400,15.822521,,,0,
"1616",,"Željeznička stanica",,45.713763,15.816890,,,0,
"1617",,"Kosirnikova 9",,45.817049,15.953931,,,0,
"1618",,"Čileanska-Peruanska",,45.818402,15.876893,,,0,
"1619",,"Park 101.Brigade",,45.817564,15.875344,,,0,
"1634",,"P.bolnica Jankomir",,45.806001,15.875075,,,0,
"1639",,"Samostan",,45.870811,15.782159,,,0,
"1640",,"Bregovita",,45.872295,15.773276,,,0,
"1641",,"Groblje Zaprešić",,45.875639,15.774381,,,0,
"1642",,"Remetinečki gaj",,45.770454,15.945184,,,0,
"1643",,"Arena Zagreb",,45.772173,15.944707,,,0,
"1644",,"Klanjec",,45.731999,15.883976,,,0,
"1645",,"Demerje - škola",,45.730818,15.885769,,,0,
"1655",,"Horvatovac 42",,45.820264,15.992387,,,0,
"1656",,"Horvatovac-trgovina",,45.821820,15.990874,,,0,
"1657",,"Horvatovac-Zelenjak",,45.823754,15.989993,,,0,
"1658",,"Horvatovac - PMF",,45.826262,15.988035,,,0,
"1659",,"Voćarska-sjemenište",,45.822132,15.986093,,,0,
"1660",,"Voćarska-društveni d",,45.818656,15.987837,,,0,
"1661",,"Voćarska-Babonićeva",,45.817454,15.994420,,,0,
"1662",,"Kozari put 1-odv.5",,45.791591,16.042936,,,0,
"1663",,"Kozari Putevi",,45.792681,16.047121,,,0,
"1664",,"Dolje",,45.860993,15.982792,,,0,
"1665",,"Sesvete-ukrcaj",,45.825903,16.108486,,,0,
"1666",,"Lj.Posavsk.-Kelekova",,45.819080,16.101961,,,0,
"1667",,"144 brigade-Lj.Posav",,45.812851,16.102944,,,0,
"1668",,"Jelkovec-vrtić",,45.812690,16.108819,,,0,
"1669",,"Jelkovec-tržnica",,45.812549,16.114813,,,0,
"1670",,"Rim.put-dj.igralište",,45.809808,16.114486,,,0,
"1671",,"Rimski put-bazen",,45.809648,16.107147,,,0,
"1672",,"Lj.Posav.-Rimski put",,45.809463,16.101684,,,0,
"1673",,"Vrapče-želj.stanica",,45.811567,15.897024,,,0,
"1694",,"Hercegov gaj",,45.876987,16.018562,,,0,
"1695",,"Laskočica 2",,45.733650,15.977115,,,0,
"1696",,"Laskočica 42",,45.731890,15.982221,,,0,
"1697",,"Manterovčak 46",,45.822025,15.902716,,,0,
"1698",,"Manterovčak 78",,45.824090,15.900157,,,0,
"1699",,"Jačkovina 53",,45.819840,15.897714,,,0,
"1700",,"Jačkovina 46",,45.817512,15.900204,,,0,
"1701",,"Vidovčica",,45.833570,15.949423,,,0,
"1702",,"Vidovčica I.",,45.840033,15.952263,,,0,
"1703",,"Puškarićeva-škola",,45.761460,15.878908,,,0,
"1704",,"Voćarska 47",,45.817180,15.990857,,,0,
"1705",,"Veliki dol 30",,45.833294,15.999021,,,0,
"1706",,"Rim 14a",,45.835435,15.999788,,,0,
"1707",,"Rim 60",,45.837886,15.995595,,,0,
"1708",,"Gorice 69",,45.840499,15.990238,,,0,
"1709",,"Gorice 45",,45.837724,15.990598,,,0,
"1710",,"Gorice - Korito",,45.834552,15.992405,,,0,
"1711",,"Medpotoki 30",,45.822225,15.881461,,,0,
"1712",,"Orešje 2 a",,45.824162,15.882832,,,0,
"1713",,"Borovina",,45.827525,15.885098,,,0,
"1714",,"Orešje 47c",,45.831797,15.883940,,,0,
"1715",,"Arena centar",,45.769038,15.943284,,,0,
"1716",,"Jaruščica",,45.768949,15.936120,,,0,
"1717",,"Orešje 3",,45.824384,15.883054,,,0,
"1718",,"Gospodska 108",,45.820337,15.881926,,,0,
"1719",,"Kneza Porina",,45.708848,16.066685,,,0,
"1720",,"Ogulinec-benzin. st.",,45.618954,16.136857,,,0,
"1721",,"Ogulinec-Sepska",,45.621561,16.132910,,,0,
"1722",,"Podbrežje",,45.767481,15.980623,,,0,
"1723",,"Zagrebačka 94",,45.826471,16.090762,,,0,
"1724",,"Bikčevićeva staza",,45.869498,15.978741,,,0,
"1725",,"Šumarske jaslice",,45.898971,15.953763,,,0,
"1726",,"P.D.Grafičar",,45.887324,15.931956,,,0,
"1727",,"A.K.Snježna kraljica",,45.902498,15.957960,,,0,
"1729",,"Borovje",,45.788681,16.004211,,,0,
"1732",,"Mlinovi 148 a",,45.852585,15.958394,,,0,
"1733",,"Gospodska 92",,45.820109,15.884404,,,0,
"1734",,"Gospodska 59a",,45.819699,15.885355,,,0,
"1735",,"Kobiljak 69",,45.822376,16.159536,,,0,
"1736",,"Bijenička-bočalište",,45.832428,15.993614,,,0,
"1737",,"Manterovčak 66",,45.822895,15.901064,,,0,
"1738",,"Jačkovina 105",,45.823529,15.898720,,,0,
"1739",,"Put za Bediće",,45.859467,16.040069,,,0,
"1740",,"Kačićeva-Kolodvorska",,45.713151,16.057986,,,0,
"1741",,"Željezn.-Vukomerička",,45.713712,16.045094,,,0,
"1742",,"Gradići,K.Tomis. 46",,45.705046,16.039844,,,0,
"1743",,"Gradići,K.Tomis. 57",,45.708018,16.040405,,,0,
"1744",,"Gradićka 4",,45.706520,16.040067,,,0,
"1757",,"Žitnjak",,45.798915,16.035373,,,0,
"1760",,"Savišće",,45.789055,16.034858,,,0,
"1764",,"Granešina-groblje",,45.849851,16.049250,,,0,
"1766",,"INA",,45.730626,16.024891,,,0,
"1771",,"Mrkšina-raskrižje",,45.754933,15.963680,,,0,
"1772",,"Hrušćica",,45.790042,16.136493,,,0,
"1774",,"Slavon.-Lj.Posavskog",,45.807003,16.100548,,,0,
"1775",,"Slavonska-Čulinečka",,45.803230,16.076498,,,0,
"1780",,"Zapruđe",,45.778963,16.001860,,,0,
"1781",,"Žitnjak",,45.798842,16.034778,,,0,
"1782",,"Mokrička 8",,45.863096,15.790582,,,0,
"1783",,"Bukovačka",,45.819781,16.014988,,,0,
"1784",,"Micani",,45.761185,15.833522,,,0,
"1785",,"Stupnički Obrež",,45.766095,15.830388,,,0,
"1786",,"Botinka",,45.756413,15.834093,,,0,
"1787",,"Mandlova",,45.823816,16.035699,,,0,
"1788",,"Desprimska 34",,45.726705,15.900404,,,0,
"1789",,"Drežnik",,45.722665,15.901282,,,0,
"1790",,"Brezovica škola",,45.724590,15.907008,,,0,
"1791",,"Golobreška-1.odvojak",,45.730277,15.902863,,,0,
"1792",,"Jarek",,45.838373,15.824310,,,0,
"1794",,"Sopot",,45.777802,15.984004,,,0,
"1795",,"Klarići 4",,45.728432,16.084186,,,0,
"1796",,"Rakarska 40",,45.723628,16.082797,,,0,
"1797",,"Klarići 48",,45.727625,16.077612,,,0,
"1798",,"Ul.Š.Brešćenskog 43",,45.728391,16.072414,,,0,
"1799",,"Ježdovečka 110",,45.778278,15.839344,,,0,
"1826",,"Bijenička 134",,45.832534,15.992456,,,0,
"1827",,"Pavlići",,45.675015,15.823586,,,0,
"1828",,"Kosirnikova 12",,45.816861,15.953931,,,0,
"1829",,"Prevendari",,45.707432,15.804790,,,0,
"1830",,"Mavračići",,45.702503,15.798328,,,0,
"1831",,"Derdići",,45.704092,15.789949,,,0,
"1832",,"Komari",,45.700440,15.783529,,,0,
"1833",,"Novoselečki put 81",,45.848075,16.067783,,,0,
"1834",,"Novoselečki put 83",,45.847880,16.068214,,,0,
"1836",,"Ribnica 92",,45.716933,16.151175,,,0,
"1837",,"Ribnica 153",,45.711969,16.151617,,,0,
"1838",,"Čička Poljana 57",,45.697659,16.181605,,,0,
"1839",,"Ključić Brdo",,45.619710,16.038525,,,0,
"1840",,"Garaža Tuškanac",,45.815897,15.969799,,,0,
"1842",,"Markov trg",,45.816670,15.973925,,,0,
"1843",,"Veliko Polje",,45.732449,16.017317,,,0,
"1844",,"Mate Lovraka",,45.840043,16.057703,,,0,
"1845",,"Srebrnjak 132",,45.828922,15.991495,,,0,
"1846",,"Gradićka 5",,45.706550,16.040051,,,0,
"1847",,"Peršinovec 68",,45.652713,15.967668,,,0,
"1849",,"Trg bana J. Jelačića",,45.813655,15.976084,,,0,
"1850",,"Katarinin trg",,45.814772,15.974068,,,0,
"1851",,"Habdelićeva",,45.815905,15.975340,,,0,
"1852",,"Muzej grada Zagreba",,45.818206,15.974740,,,0,
"1853",,"Kamenita vrata",,45.815886,15.975555,,,0,
"1854",,"Vinogradska 88 a",,45.819928,15.951702,,,0,
"1856",,"Vinogradska 75",,45.819886,15.952029,,,0,
"1857",,"Goli Breg - groblje",,45.732916,15.896303,,,0,
"1858",,"Palčići-odvojak",,45.731915,15.899844,,,0,
"1859",,"Fakultetsko dobro",,45.855613,16.002673,,,0,
"1860",,"Jazbina 166",,45.860391,15.996088,,,0,
"1861",,"Jazbina 159",,45.861115,15.995262,,,0,
"1864",,"Havidić Selo",,45.623258,15.934245,,,0,
"1870",,"K.Hruševec-škola",,45.945137,15.791007,,,0,
"1871",,"Matije Gupca",,45.941519,15.802918,,,0,
"1872",,"K.Hruševec-okret.",,45.946094,15.788398,,,0,
"1873",,"Paruževinska cesta",,45.880185,16.138260,,,0,
"1874",,"Kosirnikova",,45.816525,15.953554,,,0,
"1875",,"Vinogradi 24 b",,45.821532,15.949756,,,0,
"1876",,"Vinogradi-okretište",,45.824654,15.948266,,,0,
"1877",,"Vinogradi 27",,45.821347,15.949898,,,0,
"1878",,"Naletilićeva 43",,45.754166,15.940702,,,0,
"1879",,"Vrhovec 233",,45.836389,15.951430,,,0,
"1880",,"Naletilićeva 54",,45.754379,15.940785,,,0,
"1882",,"Aleja tišine",,45.838768,16.046603,,,0,
"1883",,"Bedekovićeva",,45.754233,16.058780,,,0,
"1884",,"Otok",,45.760997,15.983866,,,0,
"1885",,"Sirkovina",,45.628629,15.924326,,,0,
"1886",,"Radnička 173",,45.787336,16.037653,,,0,
"1887",,"Kačićeva-Željeznička",,45.716855,16.048223,,,0,
"1888",,"Kačićeva-Vukomerička",,45.716067,16.052302,,,0,
"1889",,"IKEA",,45.793235,16.155842,,,0,
"1892",,"Čulinečka 119",,45.814522,16.066147,,,0,
"1900",,"Naletilićeva 122",,45.732117,15.928942,,,0,
"1901",,"Medarska",,45.808378,15.907840,,,0,
"1902",,"Lepavinski put",,45.806686,15.912094,,,0,
"1903",,"Markovo P.mrtvačnica",,45.858389,16.120129,,,0,
"1904",,"M.Polje parkiralište",,45.858247,16.121727,,,0,
"1905",,"M.Polje istočni ulaz",,45.857645,16.125777,,,0,
"1906",,"M.Polje-okretište",,45.860514,16.128990,,,0,
"1907",,"Ive Dulčića",,45.829338,16.097841,,,0,
"1908",,"Vinogorska 49",,45.832734,16.100216,,,0,
"1909",,"Rebro 5",,45.831827,16.099692,,,0,
"1916",,"Hruševečka",,45.940015,15.811587,,,0,
"1917",,"Šestinski lagvić",,45.857583,15.949004,,,0,
"1918",,"Kraljičin zdenac",,45.881797,15.942059,,,0,
"1919",,"Škrnjugova",,45.823451,16.076921,,,0,
"1920",,"Tišinska",,45.769362,16.021794,,,0,
"1921",,"Gata 13",,45.762406,16.014747,,,0,
"1922",,"Sarajevska-rotor",,45.776975,16.003006,,,0,
"1923",,"Tišinska ul. III odv",,45.763583,16.017819,,,0,
"1924",,"Kamenarka 18",,45.764453,16.010630,,,0,
"1930",,"Blage Zadre",,45.823739,16.126387,,,0,
"1958",,"Zelengaj",,45.869735,15.789258,,,0,
"1962",,"Odranski Obrež",,45.714400,15.950801,,,0,
"1963",,"Vicebani-Mataki",,45.714745,15.948173,,,0,
"1965",,"Ivana Šturlića 15",,45.829040,16.098464,,,0,
"1966",,"Lukavec-Buverke",,45.697536,15.984789,,,0,
"1967",,"Kanfanarska",,45.807557,16.040830,,,0,
"1968",,"Savudrijska",,45.807920,16.042287,,,0,
"1971",,"Gimn.L.Vranjanin",,45.811567,15.892325,,,0,
"1972",,"Hercegovačka 21",,45.814247,15.956759,,,0,
"1973",,"Bosanska",,45.818480,15.957471,,,0,
"1974",,"Buntićeva",,45.816995,15.958616,,,0,
"1975",,"Velika Kosnica",,45.767385,16.078209,,,0,
"1976",,"Petina",,45.756868,16.099547,,,0,
"1977",,"Zračna luka",,45.739648,16.082633,,,0,
"1978",,"Ivana Pavla II",,45.726936,16.055560,,,0,
"1979",,"Vugrovečka 73",,45.853679,16.112469,,,0,
"1980",,"Stari terminal",,45.733263,16.062574,,,0,
"1981",,"Srebrnjak 10",,45.817841,15.996367,,,0,
"1982",,"Dumovec okretište",,45.804698,16.159454,,,0,
"1983",,"Puntijarka",,45.904103,15.969488,,,0,
"1984",,"Hunjka",,45.913968,15.974847,,,0,
"1985",,"Snježna kraljica",,45.903920,15.963279,,,0,
"1986",,"Ključićka 3",,45.625002,16.043202,,,0,
"1987",,"Ključićka 36",,45.624452,16.043030,,,0,
"1988",,"Klake",,45.849087,15.814470,,,0,
"1989",,"Bukovačka 23",,45.822114,16.012364,,,0,
"1991",,"Goranska",,45.738907,16.015872,,,0,
"1992",,"Galijska",,45.743233,16.014347,,,0,
"1995",,"Skradnička",,45.740804,15.889865,,,0,
"1996",,"Markuševečka 18",,45.863569,15.992567,,,0,
"1998",,"Cimermanova 72a",,45.782109,15.966256,,,0,
"1999",,"ZG Velesajam",,45.778408,15.966078,,,0,
"2001",,"Podbrežje okretište",,45.767264,15.973458,,,0,
"2022",,"Dubečka 94",,45.834921,16.077770,,,0,
