stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
6124,6124,100 Slocum Dr,,43.02095,-76.116653,,,,,,0
6128,6128,100 Slocum Dr,,43.020995,-76.116616,,,,,,0
6134,6134,New Court Ave & Baird Ave,,43.080939,-76.115132,,,,,,0
6136,6136,Small Rd & Lambreth Ln,,43.021507,-76.119008,,,,,,0
6142,6142,New Court Ave & Hazelhurst Ave,,43.080723,-76.113404,,,,,,0
6147,6147,Skytop Rd & E Colvin St,,43.021879,-76.12367,,,,,,0
6148,6148,New Court Ave & Eastbourne Dr,,43.080138,-76.110849,,,,,,0
6149,6149,New Court Ave & Eastbourne Dr,,43.080192,-76.111084,,,,,,0
6153,6153,New Court Ave & Ashdale Ave,,43.077815,-76.106891,,,,,,0
6154,6154,Oakwood,,43.032206,-76.129364,,,,,,0
6155,6155,New Court Ave & Ashdale Ave,,43.077878,-76.107113,,,,,,0
6157,6157,New Court Ave & E Hampton PL,,43.076874,-76.10598,,,,,,0
6173,6173,Euclid Ave & Comstock Ave,,43.036306,-76.129641,,,,,,0
6179,6179,University Pl & College Pl,,43.039333,-76.130857,,,,,,0
6184,6184,Midland Ave & 3309 Midland Ave,,43.00814,-76.147461,,,,,,0
6187,6187,Sedgwick St & Elm St,,43.059842,-76.129416,,,,,,0
6189,6189,Small Rd & Chinook Rd,,43.019569,-76.123304,,,,,,0
6195,6195,Teall Ave & Schuler St,,43.060167,-76.122404,,,,,,0
6196,6196,Teall Ave & Kinne St,,43.059594,-76.122294,,,,,,0
6201,6201,Teall Ave & Boyden St,,43.06108,-76.122465,,,,,,0
6204,6204,Teall Ave & Boyden St,,43.061125,-76.12239,,,,,,0
6205,6205,Teall Ave & Mariposa St,,43.062092,-76.122549,,,,,,0
6207,6207,Teall Ave & Mariposa St,,43.062083,-76.122475,,,,,,0
6209,6209,Teall Ave & Mooney Ave,,43.063032,-76.122523,,,,,,0
6211,6211,Teall Ave & Shuart Ave,,43.062755,-76.12256,,,,,,0
6215,6215,Teall Ave & Eldorado St,,43.063623,-76.122633,,,,,,0
6217,6217,Teall Ave & Melrose Ave,,43.064232,-76.122681,,,,,,0
6218,6218,Teall Ave & Melrose Ave,,43.064241,-76.122595,,,,,,0
6219,6219,State Route 298 & Court St Rd,,43.083677,-76.113337,,,,,,0
6222,6222,Teall Ave & Rugby Rd,,43.067858,-76.122835,,,,,,0
6223,6223,Teall Ave & Rugby Rd,,43.068046,-76.122933,,,,,,0
6235,6235,Court St & Knoll Pl,,43.083676,-76.130856,,,,,,0
6236,6236,Court St & Knoll Pl,,43.08364,-76.131005,,,,,,0
6238,6238,Court St & Windham Ave,,43.083955,-76.131979,,,,,,0
6239,6239,Court St & Windham Ave,,43.083946,-76.132276,,,,,,0
6242,6242,Court St & S Berwick Rd,,43.084045,-76.133325,,,,,,0
6244,6244,Court St & N Berwick Rd,,43.084063,-76.132979,,,,,,0
6246,6246,Court St & Wayland Rd,,43.084145,-76.134671,,,,,,0
6247,6247,Court St & Wayland Rd,,43.08418,-76.134387,,,,,,0
6249,6249,Court St & Roxford Rd S,,43.083752,-76.136375,,,,,,0
6253,6253,Court St & Darlington Rd E,,43.082814,-76.138253,,,,,,0
6255,6255,Court St & Darlington Rd,,43.081714,-76.140391,,,,,,0
6256,6256,Court St & Darlington Rd,,43.081544,-76.140564,,,,,,0
6258,6258,Court St & Maplehurst Ave,,43.081276,-76.141182,,,,,,0
6259,6259,Court St & Maplehurst Ave,,43.081106,-76.141355,,,,,,0
6261,6261,Court St & Harding St,,43.08082,-76.142022,,,,,,0
6262,6262,Court St & Harding St,,43.080651,-76.14217,,,,,,0
6275,6275,Court St & Malverne Dr,,43.079918,-76.143604,,,,,,0
6276,6276,Court St & Malverne Dr,,43.079676,-76.1439,,,,,,0
6279,6279,Court St & Loma Ave,,43.079193,-76.144802,,,,,,0
6281,6281,Court St & Loma Ave,,43.079479,-76.144395,,,,,,0
6283,6283,Court St & Kuhl Ave,,43.078764,-76.145593,,,,,,0
6288,6288,Court St & Englert Ave,,43.07863,-76.145951,,,,,,0
6290,6290,Court St & Dale St,,43.078219,-76.146582,,,,,,0
6294,6294,Court St & Martin St,,43.078058,-76.146989,,,,,,0
6296,6296,Court St & Ross Park,,43.077584,-76.147718,,,,,,0
6300,6300,Court St & Kenwood Ave,,43.077548,-76.147904,,,,,,0
6303,6303,Court St & Hood Ave,,43.077039,-76.148731,,,,,,0
6310,6310,Court St & 7th North St,,43.076949,-76.149015,,,,,,0
6314,6314,Pond St & Spring St,,43.068319,-76.149818,,,,,,0
6316,6316,Court St & Willumae Dr,,43.076404,-76.150226,,,,,,0
6320,6320,Court St & Michaels Ave,,43.076189,-76.150572,,,,,,0
6321,6321,Pond St & Gilbert Ave,,43.06857,-76.149534,,,,,,0
6324,6324,Court St & Burdick Ave,,43.075591,-76.151968,,,,,,0
6325,6325,Court St & Burdick Ave,,43.075734,-76.15177,,,,,,0
6327,6327,Court St & Brace St,,43.075126,-76.153117,,,,,,0
6328,6328,Court St & Brace St,,43.075251,-76.152981,,,,,,0
6330,6330,Court St & Grant Blvd,,43.074661,-76.153537,,,,,,0
6333,6333,Grant Blvd & Court St,,43.07475,-76.153364,,,,,,0
6335,6335,Grant Blvd & Court St,,43.074687,-76.153265,,,,,,0
6336,6336,Court St & Court Ter,,43.07416,-76.153982,,,,,,0
6337,6337,Court St & Court Ter,,43.074097,-76.153933,,,,,,0
6341,6341,Court St & 2nd North St,,43.073327,-76.154588,,,,,,0
6342,6342,Pond St & Griffith St,,43.070324,-76.14826,,,,,,0
6345,6345,Court St & 2nd North St,,43.073131,-76.154638,,,,,,0
6346,6346,Pond St & Griffith St,,43.070145,-76.148322,,,,,,0
6353,6353,Vinette Towers,,43.071907,-76.147072,,,,,,0
6356,6356,Pond St & Warham St,,43.072623,-76.14654,,,,,,0
6361,6361,Grant Blvd & Greenland Dr,,43.072207,-76.141109,,,,,,0
6364,6364,Grant Blvd & Worden Ave,,43.072269,-76.139961,,,,,,0
6367,6367,Grant Blvd & Wadsworth St,,43.072322,-76.138924,,,,,,0
6368,6368,Grant Blvd & Wadsworth St,,43.072277,-76.139146,,,,,,0
6371,6371,Grant Blvd & Woodruff Ave,,43.072357,-76.137961,,,,,,0
6372,6372,Grant Blvd & Woodruff Ave,,43.072312,-76.137974,,,,,,0
6375,6375,Grant Blvd & Mayar St,,43.072401,-76.137023,,,,,,0
6416,6416,Court St & 1st North Street,,43.072137,-76.155491,,,,,,0
6417,6417,1st North St & Court St,,43.072066,-76.155664,,,,,,0
6419,6419,Court St & 1st North Street,,43.071923,-76.155565,,,,,,0
6420,6420,1st North St & Court St,,43.072021,-76.155429,,,,,,0
6421,6421,Teall Ave & Peck Ave,,43.06921,-76.122907,,,,,,0
6422,6422,Teall Ave & Peck Ave,,43.069004,-76.122993,,,,,,0
6423,6423,Court St & Spring St,,43.07092,-76.156369,,,,,,0
6426,6426,Court St & Spring St,,43.070723,-76.156419,,,,,,0
6428,6428,Court St & Carbon St,,43.069784,-76.157222,,,,,,0
6430,6430,Teall Ave & Gray Ave,,43.069577,-76.123005,,,,,,0
6431,6431,Court St & Carbon St,,43.069605,-76.157296,,,,,,0
6435,6435,Teall Ave & Paul Ave,,43.070132,-76.122979,,,,,,0
6437,6437,Teall Ave & Paul Ave,,43.070365,-76.123053,,,,,,0
6438,6438,Teall Ave & Mildred Ave,,43.071063,-76.123027,,,,,,0
6448,6448,Teall Ave & Fordham Rd,,43.071484,-76.123112,,,,,,0
6449,6449,Court St & Lodi St,,43.06633,-76.159794,,,,,,0
6451,6451,Court St & Lodi St,,43.066133,-76.159868,,,,,,0
6453,6453,Court St & Sunset Ave,,43.065543,-76.160388,,,,,,0
6456,6456,Sunset Ave & Court Street,,43.065435,-76.160314,,,,,,0
6464,6464,Lyncourt Dr & S Berwick Rd,,43.082493,-76.129994,,,,,,0
6465,6465,Grant Ter & Grant Blvd,,43.071715,-76.12168,,,,,,0
6469,6469,Lyncourt Dr & S Berwick Rd,,43.082296,-76.129896,,,,,,0
6472,6472,Lyncourt Dr & Roxford Rd S,,43.081634,-76.129909,,,,,,0
6479,6479,Grant Blvd & George St,,43.070612,-76.119583,,,,,,0
6482,6482,Grant Blvd & Village Dr,,43.070226,-76.118621,,,,,,0
6485,6485,Eastwood Rd & Grant Blvd,,43.068791,-76.115279,,,,,,0
6488,6488,Shotwell Park & Melrose Ave,,43.064708,-76.115546,,,,,,0
6490,6490,Shotwell Park & Melrose Ave,,43.064538,-76.115065,,,,,,0
6491,6491,Sunnycrest Rd & Hickok Ave,,43.06151,-76.113392,,,,,,0
6493,6493,Sunnycrest Rd & Hickok Ave,,43.061448,-76.113589,,,,,,0
6495,6495,Sunnycrest Rd & Stafford Ave,,43.061589,-76.112009,,,,,,0
6516,6516,Sunnycrest Rd & Stafford Ave,,43.061527,-76.112232,,,,,,0
6522,6522,Oak St & Jasper St,,43.062444,-76.135965,,,,,,0
6523,6523,Sunnycrest Rd & Forest Hill Dr,,43.06157,-76.110911,,,,,,0
6524,6524,Sunnycrest Rd & Forest Hill Dr,,43.06165,-76.110615,,,,,,0
6531,6531,Sunnycrest Rd & Woodbine Ave,,43.061721,-76.109331,,,,,,0
6533,6533,Sunnycrest Rd & Woodbine Ave,,43.061658,-76.109528,,,,,,0
6535,6535,Sunnycrest Rd & Hillsdale Ave,,43.06172,-76.108319,,,,,,0
6539,6539,Sunnycrest Rd & Hillsdale Ave,,43.061782,-76.108084,,,,,,0
6541,6541,Lodi St & Oak St,,43.052388,-76.132982,,,,,,0
6542,6542,Sunnycrest Rd & S Collingwood Ave,,43.061772,-76.107146,,,,,,0
6545,6545,Lodi St & Oak St,,43.05246,-76.133204,,,,,,0
6547,6547,Sunnycrest Rd & S Collingwood Ave,,43.061834,-76.106862,,,,,,0
6551,6551,Sunnycrest Rd & S Edwards Ave,,43.061824,-76.105875,,,,,,0
6555,6555,Sunnycrest Rd & S Edwards Ave,,43.061887,-76.105652,,,,,,0
6566,6566,Sunnycrest Rd & Nichols Ave,,43.062018,-76.103196,,,,,,0
6567,6567,Glencove Rd & Nichols Ave,,43.064203,-76.103623,,,,,,0
6575,6575,Glencove Rd & Homecroft Rd,,43.064256,-76.10229,,,,,,0
6582,6582,Glencove Rd & Mosley Dr,,43.064317,-76.100982,,,,,,0
6588,6588,Glencove Rd & Plymouth Dr,,43.064387,-76.099698,,,,,,0
6604,6604,E Washington St & S Warren St,,43.049564,-76.150906,,,,,,0
6624,6624,Thompson Rd & Exeter St,THOMPSON RD,43.072701,-76.089064,,,,,,0
6626,6626,Thompson Rd & Exeter St,Carrier Corp.,43.072227,-76.089361,,,,,,0
6627,6627,Exeter St & Thompson Rd,EXETER ST,43.072414,-76.088682,,,,,,0
6628,6628,E Washington St & S State St,,43.049499,-76.14745,,,,,,0
6629,6629,E Washington St & S State St,,43.04958,-76.147203,,,,,,0
6634,6634,Thompson Rd & Grover St,,43.077804,-76.089188,,,,,,0
6635,6635,E Washington St & S Townsend St,,43.049507,-76.145797,,,,,,0
6636,6636,E Washington St & S Townsend St,,43.049551,-76.145414,,,,,,0
6637,6637,Townsend St & Washington St,,43.049462,-76.14555,,,,,,0
6638,6638,Carrier Pky & Old Collamer Rd,,43.086762,-76.085907,,,,,,0
6642,6642,E Washington St & S McBride St,,43.049488,-76.144044,,,,,,0
6643,6643,E Washington St & S McBride St,,43.049532,-76.143736,,,,,,0
6646,6646,Butternut St & Warham St,,43.07117,-76.143037,,,,,,0
6653,6653,Butternut St & Williston Ave,,43.070338,-76.143272,,,,,,0
6655,6655,Butternut St & Saile St,,43.070848,-76.143087,,,,,,0
6659,6659,Butternut St & 3rd Ave,,43.069738,-76.143273,,,,,,0
6662,6662,Butternut St & Hartley St,,43.068646,-76.143287,,,,,,0
6671,6671,Grant Blvd & Kenwick Dr,,43.072515,-76.134863,,,,,,0
6678,6678,James St & Bryant and Stratton College,,43.058559,-76.135959,,,,,,0
6679,6679,Grant Blvd & Dewitt St,,43.072488,-76.134579,,,,,,0
6681,6681,Grant Blvd & Pleasantview Ave,,43.072604,-76.133455,,,,,,0
6684,6684,Grant Blvd & Woodlawn Ter,,43.0727,-76.131085,,,,,,0
6685,6685,Grant Blvd & Woodlawn Ter,,43.072629,-76.131344,,,,,,0
6687,6687,Grant Blvd & Wendell Ter,,43.072762,-76.1299,,,,,,0
6690,6690,Fly Rd & Benedict Rd,FLY RD & BENEDICT RD,43.084514,-76.058799,,,,,,0
6691,6691,Grant Blvd & Wendell Ter,,43.07269,-76.130147,,,,,,0
6694,6694,Grant Blvd & Brattle Rd,,43.072805,-76.12864,,,,,,0
6696,6696,Grant Blvd & Brattle Rd,,43.072743,-76.128912,,,,,,0
6698,6698,Grant Blvd & Durston Ave,,43.072867,-76.127418,,,,,,0
6700,6700,Grant Blvd & Durston Ave,,43.072813,-76.12764,,,,,,0
6703,6703,Grant Blvd & Wheaton Rd,,43.072928,-76.126307,,,,,,0
6706,6706,Grant Blvd & Wheaton Rd,,43.072884,-76.126517,,,,,,0
6709,6709,Burnet Ave & Mather St,,43.052527,-76.128465,,,,,,0
6710,6710,Burnet Ave & Mather St,,43.052429,-76.128675,,,,,,0
6712,6712,Burnet Ave & Elm St,,43.052117,-76.129959,,,,,,0
6714,6714,Burnet Ave & Elm St,,43.052072,-76.130206,,,,,,0
6728,6728,E Washington St & Almond St,,43.049468,-76.142292,,,,,,0
6729,6729,E Washington St & Almond St,,43.049513,-76.141983,,,,,,0
6730,6730,Almond St & E Washington St,,43.049414,-76.142119,,,,,,0
6732,6732,E Washington St & Forman Ave,,43.049422,-76.140046,,,,,,0
6734,6734,Forman Ave & E Washington St,,43.049314,-76.139898,,,,,,0
6735,6735,Forman Ave & E Washington St,,43.049538,-76.139947,,,,,,0
6737,6737,Erie Blvd E & Forman Ave,,43.050773,-76.139365,,,,,,0
6741,6741,S Crouse Ave & Erie Blvd E,,43.050663,-76.136428,,,,,,0
6744,6744,Hawley Ave & N Crouse Ave,,43.053277,-76.136227,,,,,,0
6745,6745,N Crouse Ave & Hawley Ave,,43.053161,-76.136363,,,,,,0
6747,6747,Harrison St & Irving Ave,,43.044219,-76.137956,,,,,,0
6749,6749,Irving Ave & Harrison St,,43.044138,-76.137772,,,,,,0
6754,6754,Harrison St & S Crouse Ave,,43.044254,-76.13692,,,,,,0
6757,6757,S State St & E Onondaga St,S STATE ST & E ONONDAGA ST,43.048112,-76.147477,,,,,,0
6764,6764,S State St & E Jefferson St,S STATE ST & E JEFFERSON ST,43.047136,-76.147503,,,,,,0
6766,6766,S State St & Madison St,S STATE ST & MADISON ST,43.045336,-76.147419,,,,,,0
6767,6767,S State St & Madison St,S STATE ST & MADISON ST,43.045623,-76.147629,,,,,,0
6783,6783,Burnet Ave & Boston St,,43.061403,-76.089879,,,,,,0
6795,6795,Burnet Ave & Boston St,,43.061296,-76.090089,,,,,,0
6797,6797,Burnet Ave & Burns Ave,,43.061226,-76.091126,,,,,,0
6802,6802,Burnet Ave & Burns Ave,,43.061137,-76.091386,,,,,,0
6808,6808,Burnet Ave & Thompson Rd,,43.061581,-76.088398,,,,,,0
6810,6810,Thompson Rd & Burnet Ave,,43.062303,-76.086471,,,,,,0
6811,6811,Thompson Rd & Burnet Ave,,43.062043,-76.085941,,,,,,0
6813,6813,Burnet Ave & Clover Ridge Dr,,43.061031,-76.092534,,,,,,0
6816,6816,Burnet Ave & Clover Ridge Dr,,43.060968,-76.092719,,,,,,0
6817,6817,Burnet Ave & Hasbrouck St,,43.060995,-76.093126,,,,,,0
6820,6820,Burnet Ave & Aberdeen Ter,,43.060782,-76.094472,,,,,,0
6822,6822,Burnet Ave & Aberdeen Ter,,43.060773,-76.094336,,,,,,0
6824,6824,Burnet Ave & Erickson St,,43.06056,-76.095559,,,,,,0
6829,6829,Burnet Ave & Erickson St,,43.060461,-76.095757,,,,,,0
6831,6831,Burnet Ave & Luddington St,,43.060248,-76.096868,,,,,,0
6835,6835,Burnet Ave & Luddington St,,43.060149,-76.097066,,,,,,0
6836,6836,Burnet Ave & Plymouth Dr,,43.059963,-76.09809,,,,,,0
6839,6839,Burnet Ave & Arch St,,43.059704,-76.099239,,,,,,0
6841,6841,Burnet Ave & Arch St,,43.059651,-76.099288,,,,,,0
6851,6851,Burnet Ave & Mosley Dr,,43.059437,-76.100412,,,,,,0
6853,6853,S Crouse Ave & E Adams St,,43.042579,-76.136602,,,,,,0
6854,6854,Burnet Ave & Sheridan Pl,,43.059081,-76.101968,,,,,,0
6858,6858,Burnet Ave & Nichols Ave,,43.058831,-76.10303,,,,,,0
6859,6859,Burnet Ave & Nichols Ave,,43.058742,-76.10319,,,,,,0
6860,6860,Burnet Ave & S Midler Ave,,43.058564,-76.104178,,,,,,0
6863,6863,S Midler Ave & Burnet Ave,S MIDLER AVE & BURNET AVE,43.058627,-76.104252,,,,,,0
6864,6864,Burnet Ave & S Edwards Ave,,43.058314,-76.105326,,,,,,0
6869,6869,Burnet Ave & Hillsdale Ave,,43.057762,-76.107759,,,,,,0
6871,6871,Burnet Ave & Hillsdale Ave,,43.057673,-76.107957,,,,,,0
6872,6872,Burnet Ave & Woodbine Ave,,43.057486,-76.108969,,,,,,0
6874,6874,Burnet Ave & Woodbine Ave,,43.057405,-76.109179,,,,,,0
6875,6875,Burnet Ave & Stafford Ave,,43.056987,-76.111623,,,,,,0
6877,6877,Burnet Ave & Stafford Ave,,43.056907,-76.111821,,,,,,0
6878,6878,Burnet Ave & Hickok Ave,,43.056738,-76.112969,,,,,,0
6881,6881,Burnet Ave & Gale Ave,,43.056274,-76.114834,,,,,,0
6883,6883,Burnet Ave & Peat St,,43.056007,-76.115809,,,,,,0
6884,6884,Burnet Ave & Peat St,,43.055935,-76.115908,,,,,,0
6885,6885,Peat St & Burnet Ave,,43.055935,-76.115649,,,,,,0
6886,6886,Burnet Ave & Dillaye Ave,,43.055703,-76.116871,,,,,,0
6888,6888,Burnet Ave & Dillaye Ave,,43.055632,-76.116995,,,,,,0
6889,6889,Burnet Ave & Greenway Ave,,43.055025,-76.119328,,,,,,0
6890,6890,Burnet Ave & Greenway Ave,,43.054927,-76.119551,,,,,,0
6893,6893,Burnet Ave & Teall Ave,,43.054338,-76.121847,,,,,,0
6895,6895,Burnet Ave & Teall Ave,,43.05432,-76.121749,,,,,,0
6896,6896,Teall Ave & Burnet Ave,,43.054348,-76.122008,,,,,,0
6897,6897,Burnet Ave & Winton St,BURNET AVE & WINTON ST,43.053803,-76.123835,,,,,,0
6899,6899,Burnet Ave & Winton St,,43.053856,-76.12344,,,,,,0
6903,6903,Burnet Ave & Vine St,,43.053348,-76.125403,,,,,,0
6904,6904,Burnet Ave & Vine St,,43.053223,-76.125687,,,,,,0
6905,6905,Burnet Ave & Fairview Ave,,43.053018,-76.126638,,,,,,0
6907,6907,Burnet Ave & Fairview Ave,,43.052955,-76.126688,,,,,,0
6940,6940,Kirkville Rd & Kinne St,,43.075434,-76.077181,,,,,,0
6943,6943,Exeter St & Kinne St,,43.075372,-76.077478,,,,,,0
6954,6954,N Townsend St & E Laurel St,,43.057325,-76.148908,,,,,,0
6961,6961,N Townsend St & E Laurel St,,43.057468,-76.149117,,,,,,0
6962,6962,John St & S Alvord St,,43.063099,-76.148085,,,,,,0
6968,6968,John St & S Alvord St,,43.063081,-76.147998,,,,,,0
6974,6974,Butternut St & Prospect Ave,,43.058177,-76.151066,,,,,,0
6975,6975,Butternut St & Prospect Ave,,43.058052,-76.151215,,,,,,0
6978,6978,Butternut St & N McBride St,,43.059214,-76.148621,,,,,,0
6979,6979,Butternut St & N McBride St,,43.059088,-76.148806,,,,,,0
6983,6983,Butternut St & Lodi St,,43.059964,-76.14683,,,,,,0
6990,6990,Spencer St & Solar St,,43.059499,-76.159877,,,,,,0
6995,6995,Butternut St & Josephine St,,43.060465,-76.145793,,,,,,0
6996,6996,Butternut St & Josephine St,,43.060536,-76.14578,,,,,,0
6998,6998,Butternut St & Peters St,,43.061163,-76.145261,,,,,,0
7000,7000,Butternut St & Peters St,,43.061225,-76.145298,,,,,,0
7004,7004,Butternut St & S Alvord St,,43.061807,-76.144853,,,,,,0
7008,7008,Butternut St & Spring St,,43.06519,-76.143367,,,,,,0
7016,7016,Butternut St & Griffith St,,43.068314,-76.14335,,,,,,0
7017,7017,Butternut St & Schneider St,,43.062451,-76.144296,,,,,,0
7027,7027,Butternut St & S Carbon St,,43.064035,-76.143368,,,,,,0
7032,7032,Butternut St & Carbon St,,43.064017,-76.143307,,,,,,0
7047,7047,Orwood Pl & Teall Ave,,43.080876,-76.123639,,,,,,0
7050,7050,Arterial Rd & Teall Ave,,43.08093,-76.123355,,,,,,0
7052,7052,Teall Ave & Delmar Pl,,43.08016,-76.123516,,,,,,0
7059,7059,Deerfield Rd & Tilden Dr,,43.084279,-76.069665,,,,,,0
7065,7065,Tilden Dr & Winchester Rd,,43.082971,-76.069458,,,,,,0
7068,7068,E Willow St & N State St,,43.05326,-76.148889,,,,,,0
7070,7070,E Willow St & N State St,,43.053323,-76.148901,,,,,,0
7074,7074,Winchester Rd & Wembridge Dr,,43.082889,-76.068298,,,,,,0
7080,7080,Wembridge Dr & Scotland Rd,,43.081179,-76.068228,,,,,,0
7090,7090,Wembridge Dr & Rutgers Rd,,43.079694,-76.068998,,,,,,0
7101,7101,Kirkville Rd & Wembridge Dr,,43.075634,-76.072008,,,,,,0
7102,7102,Kirkville Rd & Wembridge Dr,,43.07558,-76.072255,,,,,,0
7103,7103,Kirkville Rd & Tilden Dr,,43.075581,-76.073255,,,,,,0
7115,7115,Schaffer Ave & Lorenzo Dr,,43.079271,-76.120975,,,,,,0
7123,7123,Swan Ave & Schaffer Ave,,43.078922,-76.120741,,,,,,0
7125,7125,Swan Ave & Snyder Ave,,43.078912,-76.120247,,,,,,0
7132,7132,Swan Ave & Tower Ave,,43.078947,-76.119432,,,,,,0
7139,7139,Swan Ave & Swansea Ave,,43.078991,-76.118543,,,,,,0
7141,7141,Swansea Ave & Swan Ave,,43.078946,-76.118333,,,,,,0
7146,7146,Swansea Ave & Craigie St,,43.077236,-76.118263,,,,,,0
7150,7150,Swansea Ave & Craigie St,,43.077021,-76.118164,,,,,,0
7156,7156,N Franklin St & Evans St,,43.055226,-76.155242,,,,,,0
7165,7165,N Franklin St & Herald Pl,,43.053318,-76.154825,,,,,,0
7169,7169,N Franklin St & Herald Pl,,43.053462,-76.154874,,,,,,0
7186,7186,N Franklin St & W Willow St,,43.052531,-76.154925,,,,,,0
7191,7191,Erie Blvd W & N Franklin St,,43.050911,-76.15626,,,,,,0
7194,7194,N Franklin St & Erie Blvd W,,43.051045,-76.155507,,,,,,0
7215,7215,Erie Blvd W & N Geddes St,,43.048154,-76.170467,,,,,,0
7217,7217,S Geddes St & Erie Blvd W,,43.048011,-76.170788,,,,,,0
7222,7222,Erie Blvd W & Van Rensselaer St,,43.04868,-76.16632,,,,,,0
7224,7224,Erie Blvd W & Van Rensselaer St,,43.048689,-76.166493,,,,,,0
7228,7228,Erie Blvd W & Leavenworth Ave,,43.049385,-76.163333,,,,,,0
7230,7230,Erie Blvd W & Leavenworth Ave,,43.049501,-76.163086,,,,,,0
7232,7232,W Manlius St & Charles St,FLY RD & KIRKVILLE RD,43.064322,-76.07553,,,,,,0
7234,7234,Erie Blvd W & Plum St,,43.050144,-76.16037,,,,,,0
7236,7236,W Manlius St & Kinne St,W MANLIUS ST & KINNE ST,43.064663,-76.076628,,,,,,0
7237,7237,Kinne St & W Manlius St,KINNE ST & W MANLIUS ST,43.064807,-76.076751,,,,,,0
7244,7244,Fillmore Ave & S Salina St,FILLMORE AVE & CHURCHILL AVE,43.009711,-76.142291,,,,,,0
7246,7246,Fillmore Ave & Churchill Ave,FILLMORE AVE & CHURCHILL AVE,43.009862,-76.139984,,,,,,0
7251,7251,N Midler Ave & James St,,43.069049,-76.105292,,,,,,0
7256,7256,E Manlius St & McCool Ave,E MANLIUS ST & MCCOOL AVE,43.063872,-76.067027,,,,,,0
7257,7257,McCool Ave & E Ellis St,MCCOOL AVE & E ELLIS ST,43.064901,-76.067147,,,,,,0
7260,7260,Springbrook Ave & E Glen Ave,SPRINGBROOK AVE & E GLEN AVE,43.005707,-76.13877,,,,,,0
7262,7262,W Manlius St & North St,W MANLIUS ST & NORTH ST,43.064222,-76.074321,,,,,,0
7266,7266,E Glen Ave & Springbrook Ave,E GLEN AVE & SPRINGBROOK AVE,43.005582,-76.138844,,,,,,0
7267,7267,W Manlius St & Division St,W MANLIUS ST & DIVISION ST,43.064132,-76.073889,,,,,,0
7274,7274,W Manlius St & Silver St,FLY RD & KIRKVILLE RD,43.064095,-76.073247,,,,,,0
7276,7276,Hartwell Ave & E Ellis St,HARTWELL AVE & E ELLIS ST,43.065088,-76.06574,,,,,,0
7278,7278,W Manlius St & Silver St,W MANLIUS ST & SILVER ST,43.064158,-76.073148,,,,,,0
7282,7282,W Manlius St & Ball St,W MANLIUS ST & BALL ST,43.064022,-76.071964,,,,,,0
7292,7292,Hartwell Ave & E Irving St,HARTWELL AVE & E IRVING ST,43.068579,-76.066002,,,,,,0
7302,7302,E Glen Ave & Otto St,E GLEN AVE & OTTO ST,43.005511,-76.140373,,,,,,0
7304,7304,E Glen Ave & Stevens Ave,E GLEN AVE & STEVENS AVE,43.005565,-76.140349,,,,,,0
7314,7314,Boss Rd & Joy Rd,,43.097071,-76.08881,,,,,,0
7323,7323,S Manlius St & John St,,43.02855,-76.00377,,,,,,0
7325,7325,S Manlius St & John St,,43.028371,-76.003561,,,,,,0
7327,7327,Salt Springs St & S Manlius St,,43.029555,-76.004605,,,,,,0
7328,7328,S Manlius St & Salt Springs St,,43.029312,-76.00426,,,,,,0
7330,7330,S Manlius St & Clinton St,,43.027699,-76.003143,,,,,,0
7331,7331,S Manlius St & Clinton St,,43.027448,-76.002824,,,,,,0
7333,7333,S Manlius St & Orchard St,,43.026704,-76.002394,,,,,,0
7334,7334,S Manlius St & Orchard St,,43.026453,-76.002099,,,,,,0
7336,7336,S Manlius St & Lincoln Ave,,43.025287,-76.001363,,,,,,0
7338,7338,S Manlius St & Lincoln Ave,,43.025207,-76.001228,,,,,,0
7339,7339,S Manlius St & Franklin St,,43.024014,-76.000418,,,,,,0
7340,7340,S Manlius St & Franklin St,,43.023727,-76.000148,,,,,,0
7343,7343,S Manlius St & Sheffield Ln,,43.022992,-75.999681,,,,,,0
7345,7345,S Manlius St & Sheffield Ln,,43.02284,-75.999522,,,,,,0
7346,7346,S Manlius St & Heschke Dr,,43.02215,-75.99908,,,,,,0
7347,7347,S Manlius St & Heschke Dr,,43.02197,-75.998896,,,,,,0
7348,7348,S Manlius St & Wheeler Ave,,43.021173,-75.998393,,,,,,0
7349,7349,S Manlius St & Wheeler Ave,,43.020966,-75.998184,,,,,,0
7351,7351,S Manlius St & Old Farm Rd,,43.020142,-75.997656,,,,,,0
7352,7352,S Manlius St & Old Farm Rd,,43.019953,-75.997472,,,,,,0
7356,7356,S Manlius St & Hoag Ln,,43.018062,-75.996134,,,,,,0
7358,7358,S Manlius St & Hunt Ln,,43.016117,-75.994711,,,,,,0
7359,7359,F'ville Manlius Rd & Hunt Ln,,43.015955,-75.994489,,,,,,0
7360,7360,F'ville Manlius Rd & Stonehedge Ln,,43.014323,-75.992805,,,,,,0
7361,7361,F'ville Manlius Rd & Stonehedge Ln,,43.014179,-75.992559,,,,,,0
7365,7365,F'ville Manlius Rd & Burlington Dr,,43.013255,-75.991527,,,,,,0
7366,7366,F'ville Manlius Rd & Marangale Rd,,43.013282,-75.9916,,,,,,0
